Date,AAPL High,AAPL Low,AAPL Open,AAPL Close,AAPL Volume,AAPL Adj. Close,MSFT High,MSFT Low,MSFT Open,MSFT Close,MSFT Volume,MSFT Adj. Close,AMZN High,AMZN Low,AMZN Open,AMZN Close,AMZN Volume,AMZN Adj. Close,GOOG High,GOOG Low,GOOG Open,GOOG Close,GOOG Volume,GOOG Adj. Close,FB High,FB Low,FB Open,FB Close,FB Volume,FB Adj. Close
2019-01-16,38.970001220703125,38.25,38.27000045776367,38.73500061035156,122278800.0,37.77842330932617,106.26000213623047,104.95999908447266,105.26000213623047,105.37999725341797,29853900.0,102.51985931396484,1705.0,1675.8800048828125,1684.219970703125,1683.780029296875,6366900,1683.780029296875,1092.375,1079.3399658203125,1080.0,1080.969970703125,1331800,1080.969970703125,149.64999389648438,147.0,149.0,147.5399932861328,18025700,147.5399932861328
2019-01-17,39.415000915527344,38.314998626708984,38.54999923706055,38.96500015258789,119284800.0,38.00273895263672,106.62999725341797,104.76000213623047,105.0,106.12000274658203,28393000.0,103.23978424072266,1700.1700439453125,1677.5,1680.0,1693.219970703125,4208900,1693.219970703125,1091.800048828125,1073.5,1079.469970703125,1089.9000244140625,1242700,1089.9000244140625,149.0,146.5,146.9499969482422,148.3000030517578,15787900,148.3000030517578
2019-01-18,39.470001220703125,38.994998931884766,39.375,39.20500183105469,135004000.0,38.236812591552734,107.9000015258789,105.91000366210938,107.45999908447266,107.70999908447266,37427600.0,104.78663635253906,1716.199951171875,1691.5400390625,1712.0,1696.199951171875,6020500,1696.199951171875,1108.35205078125,1090.9000244140625,1100.0,1098.260009765625,1955600,1098.260009765625,152.42999267578125,148.5500030517578,149.75,150.0399932861328,31029600,150.0399932861328
2019-01-22,39.182498931884766,38.154998779296875,39.102500915527344,38.32500076293945,121576000.0,37.37855529785156,107.0999984741211,104.86000061035156,106.75,105.68000030517578,32371300.0,102.81172180175781,1681.8699951171875,1610.199951171875,1681.0,1632.1700439453125,6416800,1632.1700439453125,1091.510009765625,1063.469970703125,1088.0,1070.52001953125,1613500,1070.52001953125,151.52999877929688,146.3699951171875,149.1999969482422,147.57000732421875,22378700,147.57000732421875
2019-01-23,38.78499984741211,37.92499923706055,38.537498474121094,38.47999954223633,92522400.0,37.52972412109375,107.04000091552734,105.33999633789062,106.12000274658203,106.70999908447266,25874300.0,103.81377410888672,1657.4300537109375,1612.0,1656.0,1640.02001953125,5225200,1640.02001953125,1084.9300537109375,1059.75,1077.3499755859375,1075.5699462890625,967000,1075.5699462890625,148.8000030517578,143.05999755859375,148.27999877929688,144.3000030517578,20098400,144.3000030517578
2019-01-24,38.619998931884766,37.935001373291016,38.52750015258789,38.17499923706055,101766000.0,37.23225402832031,107.0,105.33999633789062,106.86000061035156,106.19999694824219,23164800.0,103.31759643554688,1657.260009765625,1631.780029296875,1641.0699462890625,1654.9300537109375,4089900,1654.9300537109375,1079.4749755859375,1060.699951171875,1076.47998046875,1073.9000244140625,1361300,1073.9000244140625,146.44000244140625,142.52000427246094,144.63999938964844,145.8300018310547,20955500,145.8300018310547
2019-01-25,39.532501220703125,38.58000183105469,38.869998931884766,39.439998626708984,134142000.0,38.466007232666016,107.87999725341797,106.19999694824219,107.23999786376953,107.16999816894531,31225600.0,104.26129150390625,1683.47998046875,1661.6099853515625,1670.5,1670.5699462890625,4945900,1670.5699462890625,1094.0,1081.8199462890625,1085.0,1090.989990234375,1119100,1090.989990234375,149.8300018310547,146.5399932861328,147.47999572753906,149.00999450683594,22237200,149.00999450683594
2019-01-28,39.08250045776367,38.415000915527344,38.9474983215332,39.07500076293945,104768400.0,38.11002731323242,106.4800033569336,104.66000366210938,106.26000213623047,105.08000183105469,29476700.0,102.22801971435547,1645.0,1614.0899658203125,1643.5899658203125,1637.8900146484375,4837700,1637.8900146484375,1083.0,1063.800048828125,1080.1099853515625,1070.0799560546875,1284300,1070.0799560546875,148.9600067138672,146.2100067138672,148.0500030517578,147.47000122070312,15508500,147.47000122070312
2019-01-29,39.532501220703125,38.52750015258789,39.0625,38.66999816894531,166348800.0,37.715030670166016,104.97000122070312,102.16999816894531,104.87999725341797,102.94000244140625,31490500.0,100.14610290527344,1632.3800048828125,1590.719970703125,1631.27001953125,1593.8800048828125,4632800,1593.8800048828125,1075.1500244140625,1055.864990234375,1072.6800537109375,1060.6199951171875,1021800,1060.6199951171875,148.10000610351562,143.42999267578125,148.08999633789062,144.19000244140625,17632100,144.19000244140625
2019-01-30,41.537498474121094,40.057498931884766,40.8125,41.3125,244439200.0,40.292266845703125,106.37999725341797,104.33000183105469,104.62000274658203,106.37999725341797,49471900.0,103.49272918701172,1676.949951171875,1619.6800537109375,1623.0,1670.4300537109375,5783800,1670.4300537109375,1091.0,1066.8499755859375,1068.4300537109375,1089.06005859375,1279800,1089.06005859375,150.9499969482422,145.6999969482422,146.22000122070312,150.4199981689453,44613200,150.4199981689453
2019-01-31,42.25,41.13999938964844,41.52750015258789,41.61000061035156,162958400.0,40.582427978515625,105.22000122070312,103.18000030517578,103.80000305175781,104.43000030517578,55636400.0,101.59565734863281,1736.4100341796875,1679.0799560546875,1692.8499755859375,1718.72998046875,10910300,1718.72998046875,1117.3299560546875,1095.4100341796875,1103.0,1116.3699951171875,1538300,1116.3699951171875,171.67999267578125,165.0,165.60000610351562,166.69000244140625,77233600,166.69000244140625
2019-02-01,42.244998931884766,41.48249816894531,41.7400016784668,41.630001068115234,130672400.0,40.60193634033203,104.0999984741211,102.3499984741211,103.77999877929688,102.77999877929688,35535700.0,99.99044036865234,1673.06005859375,1622.010009765625,1638.8800048828125,1626.22998046875,11506200,1626.22998046875,1125.0,1104.8900146484375,1112.4000244140625,1110.75,1462200,1110.75,169.10000610351562,165.66000366210938,165.83999633789062,165.7100067138672,30806500,165.7100067138672
2019-02-04,42.915000915527344,41.81999969482422,41.852500915527344,42.8125,125982000.0,41.755226135253906,105.80000305175781,102.7699966430664,102.87000274658203,105.73999786376953,31315100.0,102.8700942993164,1649.6300048828125,1613.5,1623.0,1633.31005859375,4929100,1633.31005859375,1132.800048828125,1109.02001953125,1112.6600341796875,1132.800048828125,2576500,1132.800048828125,169.3000030517578,163.6199951171875,165.6999969482422,169.25,20036000,169.25
2019-02-05,43.77000045776367,43.087501525878906,43.21500015258789,43.54499816894531,144406400.0,42.469642639160156,107.2699966430664,105.95999908447266,106.05999755859375,107.22000122070312,27325400.0,104.30992889404297,1665.260009765625,1642.5,1643.3399658203125,1658.81005859375,4453100,1658.81005859375,1146.8499755859375,1117.248046875,1124.8399658203125,1145.989990234375,3552200,1145.989990234375,171.97999572753906,168.69000244140625,169.14999389648438,171.16000366210938,22557000,171.16000366210938
2019-02-06,43.89250183105469,43.212501525878906,43.662498474121094,43.560001373291016,112958400.0,42.48426818847656,107.0,105.52999877929688,107.0,106.02999877929688,20609800.0,103.15223693847656,1672.260009765625,1633.3399658203125,1670.75,1640.260009765625,3939900,1640.260009765625,1147.0,1112.77001953125,1139.5699462890625,1115.22998046875,2105600,1115.22998046875,172.47000122070312,169.27000427246094,171.1999969482422,170.49000549316406,13281200,170.49000549316406
2019-02-07,43.48500061035156,42.584999084472656,43.099998474121094,42.73500061035156,126966800.0,41.67964553833008,105.58999633789062,104.29000091552734,105.19000244140625,105.2699966430664,29760700.0,102.41284942626953,1625.5400390625,1592.9100341796875,1625.0,1614.3699951171875,4626600,1614.3699951171875,1104.8399658203125,1086.0,1104.1600341796875,1098.7099609375,2044800,1098.7099609375,169.24000549316406,165.25,168.1999969482422,166.3800048828125,17517600,166.3800048828125
2019-02-08,42.665000915527344,42.10499954223633,42.247501373291016,42.602500915527344,95280000.0,41.728614807128906,105.77999877929688,104.26000213623047,104.38999938964844,105.66999816894531,21461100.0,102.80200958251953,1588.5899658203125,1566.760009765625,1586.0,1588.219970703125,5657500,1588.219970703125,1098.9100341796875,1086.550048828125,1087.0,1095.06005859375,1075800,1095.06005859375,167.3699951171875,164.2100067138672,164.47000122070312,167.3300018310547,12561400,167.3300018310547
2019-02-11,42.8025016784668,42.3125,42.76250076293945,42.35749816894531,83973600.0,41.48863983154297,106.58000183105469,104.97000122070312,106.19999694824219,105.25,18914100.0,102.39339447021484,1609.2900390625,1586.0,1600.97998046875,1591.0,3317300,1591.0,1105.9449462890625,1092.8599853515625,1096.949951171875,1095.010009765625,1065200,1095.010009765625,168.3000030517578,165.0800018310547,167.89999389648438,165.7899932861328,12811200,165.7899932861328
2019-02-12,42.75,42.42499923706055,42.525001525878906,42.72249984741211,89134000.0,41.846160888671875,107.13999938964844,105.4800033569336,106.13999938964844,106.88999938964844,25056600.0,103.9888916015625,1639.4000244140625,1598.8800048828125,1604.0,1638.010009765625,4858600,1638.010009765625,1125.2950439453125,1105.8499755859375,1106.800048828125,1121.3699951171875,1609100,1121.3699951171875,168.33999633789062,164.5,166.86000061035156,165.0399932861328,16292300,165.0399932861328
2019-02-13,43.119998931884766,42.47999954223633,42.84749984741211,42.54499816894531,89960800.0,41.67229461669922,107.77999877929688,106.70999908447266,107.5,106.80999755859375,18394900.0,103.91104888916016,1656.3800048828125,1637.1099853515625,1647.0,1640.0,3560300,1640.0,1134.72998046875,1118.5,1124.989990234375,1120.1600341796875,1049800,1120.1600341796875,166.22000122070312,163.72999572753906,165.3800048828125,164.07000732421875,14205100,164.07000732421875
2019-02-14,42.814998626708984,42.345001220703125,42.4275016784668,42.70000076293945,87342800.0,41.824119567871094,107.29000091552734,105.66000366210938,106.30999755859375,106.9000015258789,21784700.0,103.99861907958984,1637.9000244140625,1606.06005859375,1624.5,1622.6500244140625,4120500,1622.6500244140625,1128.22998046875,1110.4449462890625,1118.050048828125,1121.6700439453125,947600,1121.6700439453125,164.8699951171875,162.25,163.19000244140625,163.9499969482422,12755200,163.9499969482422
2019-02-15,42.92499923706055,42.4375,42.8125,42.60499954223633,98507200.0,41.73106002807617,108.30000305175781,107.36000061035156,107.91000366210938,108.22000122070312,26606900.0,105.28278350830078,1628.9100341796875,1604.5,1627.8599853515625,1607.949951171875,4343900,1607.949951171875,1131.6700439453125,1110.6500244140625,1130.0799560546875,1113.6500244140625,1449800,1113.6500244140625,164.6999969482422,160.86000061035156,164.50999450683594,162.5,15504400,162.5
2019-02-19,42.86000061035156,42.372501373291016,42.4275016784668,42.73249816894531,75891200.0,41.855953216552734,108.66000366210938,107.77999877929688,107.79000091552734,108.16999816894531,18038500.0,105.23414611816406,1634.0,1600.56005859375,1601.0,1627.5799560546875,3681700,1627.5799560546875,1121.8900146484375,1110.0,1110.0,1118.56005859375,1046400,1118.56005859375,164.14999389648438,160.3300018310547,160.5,162.2899932861328,14345400,162.2899932861328
2019-02-20,43.33000183105469,42.747501373291016,42.79750061035156,43.00749969482422,104457600.0,42.12531280517578,107.94000244140625,106.29000091552734,107.86000061035156,107.1500015258789,21607700.0,104.68701934814453,1634.9300537109375,1610.1199951171875,1630.0,1622.0999755859375,3337600,1622.0999755859375,1123.4100341796875,1105.280029296875,1119.989990234375,1113.800048828125,1087800,1113.800048828125,163.72000122070312,161.25,162.25,162.55999755859375,11770700,162.55999755859375
2019-02-21,43.092498779296875,42.57500076293945,42.95000076293945,42.76499938964844,68998800.0,41.88778305053711,109.4800033569336,106.87000274658203,106.9000015258789,109.41000366210938,29063200.0,106.89508056640625,1623.56005859375,1600.9100341796875,1619.8499755859375,1619.43994140625,3483400,1619.43994140625,1111.93994140625,1092.52001953125,1110.8399658203125,1096.969970703125,1415100,1096.969970703125,162.24000549316406,159.58999633789062,161.92999267578125,160.0399932861328,15607800,160.0399932861328
2019-02-22,43.25,42.845001220703125,42.89500045776367,43.24250030517578,75652800.0,42.35549545288086,111.19999694824219,109.81999969482422,110.05000305175781,110.97000122070312,27763200.0,108.4192123413086,1634.93994140625,1621.1700439453125,1623.5,1631.56005859375,3096200,1631.56005859375,1111.239990234375,1095.5999755859375,1100.9000244140625,1110.3699951171875,1049500,1110.3699951171875,162.41000366210938,160.30999755859375,160.5800018310547,161.88999938964844,15858500,161.88999938964844
2019-02-25,43.967498779296875,43.48749923706055,43.540000915527344,43.557498931884766,87493600.0,42.66402816772461,112.18000030517578,111.26000213623047,111.76000213623047,111.58999633789062,23750600.0,109.02495574951172,1654.5999755859375,1630.3900146484375,1641.449951171875,1633.0,3184500,1633.0,1118.5400390625,1107.27001953125,1116.0,1109.4000244140625,1413100,1109.4000244140625,166.07000732421875,162.89999389648438,163.07000732421875,164.6199951171875,18737100,164.6199951171875
2019-02-26,43.82500076293945,43.29249954223633,43.4275016784668,43.58250045776367,68280800.0,42.68851089477539,113.23999786376953,111.16999816894531,111.26000213623047,112.36000061035156,21536700.0,109.77725982666016,1639.989990234375,1616.1300048828125,1625.97998046875,1636.4000244140625,2665800,1636.4000244140625,1119.510009765625,1099.9200439453125,1105.75,1115.1300048828125,1471300,1115.1300048828125,166.24000549316406,163.8000030517578,164.33999633789062,164.1300048828125,13784100,164.1300048828125
2019-02-27,43.75,43.182498931884766,43.3025016784668,43.717498779296875,111341600.0,42.82074737548828,112.36000061035156,110.87999725341797,111.69000244140625,112.16999816894531,21487100.0,109.59162139892578,1641.81005859375,1615.0999755859375,1628.1800537109375,1641.0899658203125,3148800,1641.0899658203125,1117.97998046875,1101.0,1106.949951171875,1116.050048828125,968400,1116.050048828125,163.92999267578125,160.41000366210938,162.89999389648438,162.80999755859375,12697500,162.80999755859375
2019-02-28,43.727500915527344,43.22999954223633,43.58000183105469,43.287498474121094,112861600.0,42.39957046508789,112.87999725341797,111.7300033569336,112.04000091552734,112.02999877929688,29083900.0,109.45484924316406,1651.77001953125,1633.8299560546875,1635.25,1639.8299560546875,3025900,1639.8299560546875,1127.6500244140625,1111.010009765625,1111.300048828125,1119.9200439453125,1542500,1119.9200439453125,163.5,160.86000061035156,162.3699951171875,161.4499969482422,11114200,161.4499969482422
2019-03-01,43.787498474121094,43.22249984741211,43.56999969482422,43.74250030517578,103544800.0,42.84523391723633,113.0199966430664,111.66999816894531,112.88999938964844,112.52999877929688,23501200.0,109.943359375,1674.260009765625,1651.0,1655.1300048828125,1671.72998046875,4974900,1671.72998046875,1142.969970703125,1124.75,1124.9000244140625,1140.989990234375,1450300,1140.989990234375,163.1300048828125,161.69000244140625,162.60000610351562,162.27999877929688,11097800,162.27999877929688
2019-03-04,44.4375,43.49250030517578,43.92250061035156,43.962501525878906,109744800.0,43.06071853637695,113.25,110.80000305175781,113.0199966430664,112.26000213623047,26608000.0,109.67955780029297,1709.4300537109375,1674.3599853515625,1685.0,1696.1700439453125,6167400,1696.1700439453125,1158.280029296875,1130.68994140625,1146.989990234375,1147.800048828125,1446000,1147.800048828125,167.5,163.8300018310547,163.89999389648438,167.3699951171875,18894700,167.3699951171875
2019-03-05,44.0,43.6349983215332,43.98500061035156,43.88249969482422,78949600.0,42.982357025146484,112.38999938964844,111.2300033569336,112.25,111.69999694824219,19538300.0,109.1324234008789,1707.800048828125,1689.010009765625,1702.949951171875,1692.4300537109375,3681500,1692.4300537109375,1169.6099853515625,1146.1949462890625,1150.06005859375,1162.030029296875,1443200,1162.030029296875,171.8800048828125,166.5500030517578,167.3699951171875,171.25999450683594,28187900,171.25999450683594
2019-03-06,43.872501373291016,43.48500061035156,43.66749954223633,43.630001068115234,83241600.0,42.735042572021484,112.66000366210938,111.43000030517578,111.87000274658203,111.75,17687000.0,109.18128204345703,1697.75,1668.280029296875,1695.969970703125,1668.949951171875,3996000,1668.949951171875,1167.5660400390625,1155.489990234375,1162.489990234375,1157.8599853515625,1099300,1157.8599853515625,173.57000732421875,171.27000427246094,172.89999389648438,172.50999450683594,21531700,172.50999450683594
2019-03-07,43.61000061035156,43.005001068115234,43.467498779296875,43.125,99185600.0,42.24039840698242,111.55000305175781,109.87000274658203,111.4000015258789,110.38999938964844,25339000.0,107.8525390625,1669.75,1620.510009765625,1667.3699951171875,1625.949951171875,4957000,1625.949951171875,1156.7550048828125,1134.9100341796875,1155.719970703125,1143.300048828125,1166600,1143.300048828125,171.74000549316406,167.61000061035156,171.5,169.1300048828125,18306500,169.1300048828125
2019-03-08,43.26750183105469,42.375,42.58000183105469,43.227500915527344,95997600.0,42.340797424316406,110.70999908447266,108.80000305175781,109.16000366210938,110.51000213623047,22818400.0,107.96978759765625,1622.719970703125,1586.5699462890625,1604.010009765625,1620.800048828125,4667000,1620.800048828125,1147.0799560546875,1123.300048828125,1126.72998046875,1142.3199462890625,1212400,1142.3199462890625,169.6199951171875,165.97000122070312,166.1999969482422,169.60000610351562,13184800,169.60000610351562
2019-03-11,44.779998779296875,43.837501525878906,43.872501373291016,44.724998474121094,128044000.0,43.807579040527344,112.94999694824219,110.9800033569336,110.98999786376953,112.83000183105469,26491600.0,110.23645782470703,1672.2900390625,1626.010009765625,1626.1199951171875,1670.6199951171875,3876400,1670.6199951171875,1176.18994140625,1144.449951171875,1144.449951171875,1175.760009765625,1719200,1175.760009765625,174.3000030517578,171.5800018310547,171.60000610351562,172.07000732421875,18884000,172.07000732421875
2019-03-12,45.66749954223633,44.842498779296875,45.0,45.227500915527344,129870400.0,44.299774169921875,113.98999786376953,112.6500015258789,112.81999969482422,113.62000274658203,26132700.0,111.00829315185547,1684.27001953125,1660.97998046875,1669.0,1673.0999755859375,3614500,1673.0999755859375,1200.0,1178.260009765625,1178.260009765625,1193.199951171875,2013100,1193.199951171875,173.8000030517578,171.22000122070312,172.08999633789062,171.9199981689453,12155300,171.9199981689453
2019-03-13,45.82500076293945,45.22999954223633,45.5625,45.4275016784668,124130000.0,44.49566650390625,115.0,113.77999877929688,114.12999725341797,114.5,35513800.0,111.86807250976562,1700.0,1679.3499755859375,1683.0,1690.81005859375,3552000,1690.81005859375,1200.9300537109375,1191.93994140625,1200.64501953125,1193.3199462890625,1435900,1193.3199462890625,174.02999877929688,172.1199951171875,172.32000732421875,173.3699951171875,11973300,173.3699951171875
2019-03-14,46.025001525878906,45.63999938964844,45.974998474121094,45.932498931884766,94318000.0,44.99030303955078,115.19999694824219,114.33000183105469,114.54000091552734,114.58999633789062,30763400.0,111.95600128173828,1702.0,1684.3399658203125,1691.199951171875,1686.219970703125,2946600,1686.219970703125,1197.8800048828125,1184.47998046875,1194.510009765625,1185.550048828125,1172800,1185.550048828125,171.14999389648438,168.16000366210938,169.75999450683594,170.1699981689453,18037400,170.1699981689453
2019-03-15,46.83250045776367,45.935001373291016,46.212501525878906,46.529998779296875,156171600.0,45.5755500793457,117.25,114.58999633789062,115.33999633789062,115.91000366210938,54681100.0,113.24565887451172,1718.800048828125,1693.1300048828125,1703.0,1712.3599853515625,7550900,1712.3599853515625,1196.5699462890625,1182.6099853515625,1193.3800048828125,1184.4599609375,2461800,1184.4599609375,167.5800018310547,162.50999450683594,167.16000366210938,165.97999572753906,37135400,165.97999572753906
2019-03-18,47.09749984741211,46.4474983215332,46.45000076293945,47.005001068115234,104879200.0,46.04081726074219,117.61000061035156,116.05000305175781,116.16999816894531,117.56999969482422,31207600.0,114.86749267578125,1750.0,1712.6300048828125,1712.699951171875,1742.1500244140625,5429100,1742.1500244140625,1190.0,1177.4210205078125,1183.300048828125,1184.260009765625,1292600,1184.260009765625,163.89999389648438,159.27999877929688,163.57000732421875,160.47000122070312,37524200,160.47000122070312
2019-03-19,47.247501373291016,46.47999954223633,47.087501525878906,46.63249969482422,126585600.0,45.67595291137695,118.44000244140625,116.98999786376953,118.08999633789062,117.6500015258789,37588700.0,114.94567108154297,1784.1600341796875,1753.510009765625,1753.510009765625,1761.8499755859375,6364200,1761.8499755859375,1200.0,1185.8699951171875,1188.81005859375,1198.8499755859375,1520700,1198.8499755859375,163.82000732421875,160.82000732421875,161.47999572753906,161.57000732421875,25611500,161.57000732421875
2019-03-20,47.372501373291016,46.182498931884766,46.557498931884766,47.040000915527344,124140800.0,46.075096130371094,118.75,116.70999908447266,117.38999938964844,117.5199966430664,28113300.0,114.81864929199219,1799.5,1767.030029296875,1769.93994140625,1797.27001953125,6265600,1797.27001953125,1227.1400146484375,1196.1700439453125,1197.3499755859375,1223.969970703125,2227400,1223.969970703125,166.1199951171875,161.24000549316406,161.5,165.44000244140625,20211500,165.44000244140625
2019-03-21,49.08250045776367,47.45249938964844,47.505001068115234,48.772499084472656,204136800.0,47.772056579589844,120.81999969482422,117.08999633789062,117.13999938964844,120.22000122070312,29854400.0,117.45658874511719,1823.75,1787.280029296875,1796.260009765625,1819.260009765625,5767800,1819.260009765625,1231.7900390625,1213.1500244140625,1216.0,1231.5400390625,1204000,1231.5400390625,166.38999938964844,163.75,164.88999938964844,166.0800018310547,16223000,166.0800018310547
2019-03-22,49.42250061035156,47.69499969482422,48.834999084472656,47.76250076293945,169630800.0,46.782772064208984,119.58999633789062,117.04000091552734,119.5,117.05000305175781,33624500.0,114.35945129394531,1818.97998046875,1763.1099853515625,1810.1700439453125,1764.77001953125,6363000,1764.77001953125,1230.0,1202.824951171875,1226.3199462890625,1205.5,1714200,1205.5,167.4199981689453,164.08999633789062,165.64999389648438,164.33999633789062,16389200,164.33999633789062
2019-03-25,47.994998931884766,46.650001525878906,47.877498626708984,47.185001373291016,175381200.0,46.21711349487305,118.01000213623047,116.31999969482422,116.55999755859375,117.66000366210938,27067100.0,114.9554443359375,1782.6800537109375,1747.5,1757.7900390625,1774.260009765625,5103800,1774.260009765625,1206.39794921875,1187.0400390625,1196.9300537109375,1193.0,1496800,1193.0,166.5399932861328,162.0,163.0,166.2899932861328,12631200,166.2899932861328
2019-03-26,48.220001220703125,46.14500045776367,47.915000915527344,46.6974983215332,199202000.0,45.739620208740234,118.70999908447266,116.8499984741211,118.62000274658203,117.91000366210938,26097700.0,115.1996841430664,1805.77001953125,1773.3599853515625,1793.0,1783.760009765625,4865900,1783.760009765625,1202.8299560546875,1176.719970703125,1198.530029296875,1184.6199951171875,1901200,1184.6199951171875,169.4499969482422,166.35000610351562,167.35000610351562,167.67999267578125,15437900,167.67999267578125
2019-03-27,47.439998626708984,46.63750076293945,47.1875,47.11750030517578,119393600.0,46.151004791259766,118.20999908447266,115.5199966430664,117.87999725341797,116.7699966430664,22733400.0,114.08587646484375,1787.5,1745.6800537109375,1784.1300048828125,1765.699951171875,4324800,1765.699951171875,1187.5589599609375,1159.3699951171875,1185.5,1173.02001953125,1400200,1173.02001953125,168.94000244140625,164.7899932861328,167.85000610351562,165.8699951171875,10620300,165.8699951171875
