Date,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Close,AAPL_Volume,AAPL_Adj Close,MSFT_High,MSFT_Low,MSFT_Open,MSFT_Close,MSFT_Volume,MSFT_Adj Close,V_High,V_Low,V_Open,V_Close,V_Volume,V_Adj Close,NVDA_High,NVDA_Low,NVDA_Open,NVDA_Close,NVDA_Volume,NVDA_Adj Close,MA_High,MA_Low,MA_Open,MA_Close,MA_Volume,MA_Adj Close,PYPL_High,PYPL_Low,PYPL_Open,PYPL_Close,PYPL_Volume,PYPL_Adj Close,INTC_High,INTC_Low,INTC_Open,INTC_Close,INTC_Volume,INTC_Adj Close,ADBE_High,ADBE_Low,ADBE_Open,ADBE_Close,ADBE_Volume,ADBE_Adj Close,CSCO_High,CSCO_Low,CSCO_Open,CSCO_Close,CSCO_Volume,CSCO_Adj Close,CRM_High,CRM_Low,CRM_Open,CRM_Close,CRM_Volume,CRM_Adj Close,AVGO_High,AVGO_Low,AVGO_Open,AVGO_Close,AVGO_Volume,AVGO_Adj Close,ACN_High,ACN_Low,ACN_Open,ACN_Close,ACN_Volume,ACN_Adj Close,TXN_High,TXN_Low,TXN_Open,TXN_Close,TXN_Volume,TXN_Adj Close,QCOM_High,QCOM_Low,QCOM_Open,QCOM_Close,QCOM_Volume,QCOM_Adj Close,ORCL_High,ORCL_Low,ORCL_Open,ORCL_Close,ORCL_Volume,ORCL_Adj Close,IBM_High,IBM_Low,IBM_Open,IBM_Close,IBM_Volume,IBM_Adj Close,AMAT_High,AMAT_Low,AMAT_Open,AMAT_Close,AMAT_Volume,AMAT_Adj Close,INTU_High,INTU_Low,INTU_Open,INTU_Close,INTU_Volume,INTU_Adj Close,MU_High,MU_Low,MU_Open,MU_Close,MU_Volume,MU_Adj Close,AMD_High,AMD_Low,AMD_Open,AMD_Close,AMD_Volume,AMD_Adj Close,FIS_High,FIS_Low,FIS_Open,FIS_Close,FIS_Volume,FIS_Adj Close,LRCX_High,LRCX_Low,LRCX_Open,LRCX_Close,LRCX_Volume,LRCX_Adj Close,ADP_High,ADP_Low,ADP_Open,ADP_Close,ADP_Volume,ADP_Adj Close,ADSK_High,ADSK_Low,ADSK_Open,ADSK_Close,ADSK_Volume,ADSK_Adj Close,GPN_High,GPN_Low,GPN_Open,GPN_Close,GPN_Volume,GPN_Adj Close,ADI_High,ADI_Low,ADI_Open,ADI_Close,ADI_Volume,ADI_Adj Close,NXPI_High,NXPI_Low,NXPI_Open,NXPI_Close,NXPI_Volume,NXPI_Adj Close,KLAC_High,KLAC_Low,KLAC_Open,KLAC_Close,KLAC_Volume,KLAC_Adj Close,TEL_High,TEL_Low,TEL_Open,TEL_Close,TEL_Volume,TEL_Adj Close,CTSH_High,CTSH_Low,CTSH_Open,CTSH_Close,CTSH_Volume,CTSH_Adj Close,HPQ_High,HPQ_Low,HPQ_Open,HPQ_Close,HPQ_Volume,HPQ_Adj Close,MCHP_High,MCHP_Low,MCHP_Open,MCHP_Close,MCHP_Volume,MCHP_Adj Close,CDNS_High,CDNS_Low,CDNS_Open,CDNS_Close,CDNS_Volume,CDNS_Adj Close,SNPS_High,SNPS_Low,SNPS_Open,SNPS_Close,SNPS_Volume,SNPS_Adj Close,GLW_High,GLW_Low,GLW_Open,GLW_Close,GLW_Volume,GLW_Adj Close,MSI_High,MSI_Low,MSI_Open,MSI_Close,MSI_Volume,MSI_Adj Close,PAYX_High,PAYX_Low,PAYX_Open,PAYX_Close,PAYX_Volume,PAYX_Adj Close,XLNX_High,XLNX_Low,XLNX_Open,XLNX_Close,XLNX_Volume,XLNX_Adj Close,SWKS_High,SWKS_Low,SWKS_Open,SWKS_Close,SWKS_Volume,SWKS_Adj Close,FTNT_High,FTNT_Low,FTNT_Open,FTNT_Close,FTNT_Volume,FTNT_Adj Close,ZBRA_High,ZBRA_Low,ZBRA_Open,ZBRA_Close,ZBRA_Volume,ZBRA_Adj Close,CDW_High,CDW_Low,CDW_Open,CDW_Close,CDW_Volume,CDW_Adj Close,MXIM_High,MXIM_Low,MXIM_Open,MXIM_Close,MXIM_Volume,MXIM_Adj Close,FLT_High,FLT_Low,FLT_Open,FLT_Close,FLT_Volume,FLT_Adj Close,VRSN_High,VRSN_Low,VRSN_Open,VRSN_Close,VRSN_Volume,VRSN_Adj Close,WDC_High,WDC_Low,WDC_Open,WDC_Close,WDC_Volume,WDC_Adj Close,TER_High,TER_Low,TER_Open,TER_Close,TER_Volume,TER_Adj Close,HPE_High,HPE_Low,HPE_Open,HPE_Close,HPE_Volume,HPE_Adj Close,TRMB_High,TRMB_Low,TRMB_Open,TRMB_Close,TRMB_Volume,TRMB_Adj Close,ENPH_High,ENPH_Low,ENPH_Open,ENPH_Close,ENPH_Volume,ENPH_Adj Close,PAYC_High,PAYC_Low,PAYC_Open,PAYC_Close,PAYC_Volume,PAYC_Adj Close,BR_High,BR_Low,BR_Open,BR_Close,BR_Volume,BR_Adj Close,TYL_High,TYL_Low,TYL_Open,TYL_Close,TYL_Volume,TYL_Adj Close,AKAM_High,AKAM_Low,AKAM_Open,AKAM_Close,AKAM_Volume,AKAM_Adj Close,ANET_High,ANET_Low,ANET_Open,ANET_Close,ANET_Volume,ANET_Adj Close,CTXS_High,CTXS_Low,CTXS_Open,CTXS_Close,CTXS_Volume,CTXS_Adj Close,IT_High,IT_Low,IT_Open,IT_Close,IT_Volume,IT_Adj Close,NTAP_High,NTAP_Low,NTAP_Open,NTAP_Close,NTAP_Volume,NTAP_Adj Close,STX_High,STX_Low,STX_Open,STX_Close,STX_Volume,STX_Adj Close,MPWR_High,MPWR_Low,MPWR_Open,MPWR_Close,MPWR_Volume,MPWR_Adj Close,PTC_High,PTC_Low,PTC_Open,PTC_Close,PTC_Volume,PTC_Adj Close,FFIV_High,FFIV_Low,FFIV_Open,FFIV_Close,FFIV_Volume,FFIV_Adj Close,JNPR_High,JNPR_Low,JNPR_Open,JNPR_Close,JNPR_Volume,JNPR_Adj Close,DXC_High,DXC_Low,DXC_Open,DXC_Close,DXC_Volume,DXC_Adj Close,FLIR_High,FLIR_Low,FLIR_Open,FLIR_Close,FLIR_Volume,FLIR_Adj Close,ATVI_High,ATVI_Low,ATVI_Open,ATVI_Close,ATVI_Volume,ATVI_Adj Close,CHTR_High,CHTR_Low,CHTR_Open,CHTR_Close,CHTR_Volume,CHTR_Adj Close,CMCSA_High,CMCSA_Low,CMCSA_Open,CMCSA_Close,CMCSA_Volume,CMCSA_Adj Close,DIS_High,DIS_Low,DIS_Open,DIS_Close,DIS_Volume,DIS_Adj Close,DISCA_High,DISCA_Low,DISCA_Open,DISCA_Close,DISCA_Volume,DISCA_Adj Close,DISCK_High,DISCK_Low,DISCK_Open,DISCK_Close,DISCK_Volume,DISCK_Adj Close,DISH_High,DISH_Low,DISH_Open,DISH_Close,DISH_Volume,DISH_Adj Close,EA_High,EA_Low,EA_Open,EA_Close,EA_Volume,EA_Adj Close,FB_High,FB_Low,FB_Open,FB_Close,FB_Volume,FB_Adj Close,GOOGL_High,GOOGL_Low,GOOGL_Open,GOOGL_Close,GOOGL_Volume,GOOGL_Adj Close,IPG_High,IPG_Low,IPG_Open,IPG_Close,IPG_Volume,IPG_Adj Close,LUMN_High,LUMN_Low,LUMN_Open,LUMN_Close,LUMN_Volume,LUMN_Adj Close,LYV_High,LYV_Low,LYV_Open,LYV_Close,LYV_Volume,LYV_Adj Close,NFLX_High,NFLX_Low,NFLX_Open,NFLX_Close,NFLX_Volume,NFLX_Adj Close,NWSA_High,NWSA_Low,NWSA_Open,NWSA_Close,NWSA_Volume,NWSA_Adj Close,OMC_High,OMC_Low,OMC_Open,OMC_Close,OMC_Volume,OMC_Adj Close,T_High,T_Low,T_Open,T_Close,T_Volume,T_Adj Close,TMUS_High,TMUS_Low,TMUS_Open,TMUS_Close,TMUS_Volume,TMUS_Adj Close,TTWO_High,TTWO_Low,TTWO_Open,TTWO_Close,TTWO_Volume,TTWO_Adj Close,TWTR_High,TWTR_Low,TWTR_Open,TWTR_Close,TWTR_Volume,TWTR_Adj Close,VIAC_High,VIAC_Low,VIAC_Open,VIAC_Close,VIAC_Volume,VIAC_Adj Close,VZ_High,VZ_Low,VZ_Open,VZ_Close,VZ_Volume,VZ_Adj Close
2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,102223600.0,41.3100700378418,86.30999755859375,85.5,86.12999725341797,85.94999694824219,22483800.0,82.19432830810547,115.08000183105469,113.94999694824219,114.56999969482422,114.51000213623047,6080900.0,111.99854278564453,199.5,194.5,195.77999877929688,199.35000610351562,8890400.0,197.62753295898438,153.41000366210938,151.1199951171875,152.00999450683594,151.91000366210938,3168900.0,149.08218383789062,74.5,73.43000030517578,74.23500061035156,73.83999633789062,7296500,73.83999633789062,46.900001525878906,46.209999084472656,46.380001068115234,46.849998474121094,23370800.0,42.97865295410156,177.8000030517578,175.25999450683594,175.85000610351562,177.6999969482422,2432800,177.6999969482422,38.95000076293945,38.43000030517578,38.66999816894531,38.86000061035156,20135700.0,34.923309326171875,104.69999694824219,102.2699966430664,102.87999725341797,104.41000366210938,4669200,104.41000366210938,267.5,257.57000732421875,259.7699890136719,267.010009765625,3313500.0,233.06837463378906,154.10000610351562,152.77999877929688,153.5,153.83999633789062,3061900.0,145.92111206054688,105.62000274658203,104.5,105.11000061035156,105.56999969482422,4236200.0,96.1154556274414,65.33000183105469,64.16999816894531,64.37999725341797,65.19999694824219,6329600.0,58.69348907470703,47.79999923706055,46.16999816894531,47.56999969482422,46.630001068115234,25380000.0,43.98312759399414,154.80999755859375,153.5399932861328,154.5,154.25,4202500.0,130.58013916015625,53.060001373291016,51.220001220703125,51.68000030517578,53.040000915527344,9819500.0,50.480953216552734,158.85000610351562,157.00999450683594,158.22000122070312,158.72000122070312,1436100.0,154.4550018310547,43.720001220703125,41.189998626708984,41.540000915527344,43.66999816894531,37097000,43.66999816894531,11.020000457763672,10.34000015258789,10.420000076293945,10.979999542236328,44146300,10.979999542236328,94.62000274658203,93.25,94.30999755859375,93.69999694824219,1231700.0,90.38091278076172,189.52000427246094,183.8699951171875,185.14999389648438,189.27999877929688,2037300.0,177.9571990966797,116.44999694824219,115.25,116.02999877929688,115.98999786376953,2453000.0,108.09925842285156,107.16000366210938,104.38999938964844,105.33999633789062,107.12000274658203,2040600,107.12000274658203,100.94999694824219,98.81999969482422,100.69000244140625,99.55999755859375,1150200.0,98.87254333496094,90.6500015258789,88.93000030517578,89.23999786376953,90.27999877929688,2343200.0,84.58699798583984,117.9800033569336,116.80000305175781,117.0,117.94999694824219,1784200.0,114.03401184082031,106.62999725341797,104.91999816894531,105.76000213623047,106.12999725341797,1689000.0,98.75688934326172,95.70999908447266,94.23999786376953,95.70999908447266,95.31999969482422,1805700.0,89.393798828125,71.33000183105469,70.54000091552734,71.16000366210938,70.94999694824219,3068600.0,68.18650817871094,21.329999923706055,21.0,21.18000030517578,21.31999969482422,6457300.0,19.272380828857422,90.54000091552734,88.26000213623047,88.58000183105469,90.41000366210938,1633100.0,85.95848846435547,42.209999084472656,41.709999084472656,42.0,42.04999923706055,1935300,42.04999923706055,86.12999725341797,85.08000183105469,85.9000015258789,86.02999877929688,984400,86.02999877929688,32.70000076293945,32.220001220703125,32.31999969482422,32.619998931884766,6127200.0,29.872608184814453,91.13999938964844,90.05000305175781,90.83999633789062,90.55000305175781,800400.0,85.79347229003906,68.33999633789062,67.16000366210938,68.33999633789062,67.30999755859375,2289300.0,60.30242919921875,68.44999694824219,67.43000030517578,67.9000015258789,67.87999725341797,2579900.0,64.6575927734375,98.5,95.12000274658203,96.0,98.43000030517578,2488200.0,93.29019927978516,44.459999084472656,43.560001373291016,43.7599983215332,44.349998474121094,1288700,44.349998474121094,105.13999938964844,102.75,104.0999984741211,103.70999908447266,310600,103.70999908447266,69.9800033569336,69.02999877929688,69.7300033569336,69.76000213623047,729200.0,67.16108703613281,53.0,52.349998474121094,52.630001068115234,52.970001220703125,2717600.0,48.510292053222656,196.22000122070312,191.52999877929688,192.8000030517578,193.8699951171875,908600,193.8699951171875,115.12999725341797,109.31999969482422,114.69000244140625,109.47000122070312,1396500,109.47000122070312,81.79000091552734,79.58000183105469,80.51000213623047,81.37999725341797,3894000.0,74.64971160888672,44.5,43.08000183105469,43.709999084472656,44.18000030517578,2890400.0,43.203025817871094,14.630000114440918,14.380000114440918,14.430000305175781,14.609999656677246,7155700.0,13.115326881408691,41.09000015258789,40.59000015258789,40.7400016784668,41.060001373291016,879400,41.060001373291016,2.6600000858306885,2.380000114440918,2.390000104904175,2.5999999046325684,852700,2.5999999046325684,80.51000213623047,79.18000030517578,80.47000122070312,80.44000244140625,544100,80.44000244140625,91.19999694824219,90.43000030517578,90.72000122070312,90.80000305175781,571100.0,85.9963150024414,179.00999450683594,176.92999267578125,177.8300018310547,178.69000244140625,183400,178.69000244140625,65.94000244140625,64.69999694824219,65.12999725341797,65.55999755859375,1425900,65.55999755859375,238.6300048828125,226.75999450683594,235.5800018310547,231.02999877929688,872200,231.02999877929688,89.41999816894531,88.16000366210938,88.58000183105469,88.69000244140625,1330700.0,85.99234008789062,125.0,123.08000183105469,123.23999786376953,124.8499984741211,523900,124.8499984741211,56.08000183105469,55.40999984741211,55.5,55.56999969482422,1386100.0,50.20432662963867,43.13999938964844,41.90999984741211,42.349998474121094,42.93000030517578,2888400.0,36.185455322265625,116.3499984741211,112.66000366210938,113.0,116.30999755859375,285800.0,112.76254272460938,61.5,60.45000076293945,60.90999984741211,61.15999984741211,1174200,61.15999984741211,132.77999877929688,131.30999755859375,131.63999938964844,132.5800018310547,400800,132.5800018310547,28.93000030517578,28.610000610351562,28.729999542236328,28.700000762939453,1903400.0,25.970380783081055,82.65570831298828,81.79065704345703,82.09342956542969,82.22318267822266,1209754.0,78.34992980957031,47.119998931884766,46.56999969482422,46.77000045776367,47.11000061035156,778700.0,44.99562454223633,64.66999816894531,63.369998931884766,63.540000915527344,64.30999755859375,5138800.0,62.75175094604492,352.82000732421875,337.7699890136719,338.42999267578125,348.9700012207031,2789200,348.9700012207031,41.11000061035156,40.04999923706055,40.86000061035156,41.06999969482422,18270300.0,38.34968185424805,111.80999755859375,108.55999755859375,108.94999694824219,111.80000305175781,11014300.0,108.72606658935547,23.3700008392334,22.43000030517578,22.959999084472656,23.110000610351562,5028200,23.110000610351562,22.100000381469727,21.229999542236328,21.479999542236328,21.829999923706055,3740900,21.829999923706055,50.4900016784668,48.16999816894531,48.40999984741211,50.20000076293945,2876100,50.20000076293945,110.0,105.3499984741211,106.1500015258789,109.44999694824219,4599100,109.16899108886719,181.5800018310547,177.5500030517578,177.67999267578125,181.4199981689453,18151900,181.4199981689453,1075.97998046875,1053.02001953125,1053.02001953125,1073.2099609375,1588300,1073.2099609375,20.260000228881836,19.149999618530273,19.31999969482422,20.25,5973800.0,17.579435348510742,17.420000076293945,16.649999618530273,16.850000381469727,17.40999984741211,12444400.0,12.783161163330078,42.79999923706055,42.310001373291016,42.72999954223633,42.650001525878906,926800,42.650001525878906,201.64999389648438,195.4199981689453,196.10000610351562,201.07000732421875,10966900,201.07000732421875,16.450000762939453,16.229999542236328,16.299999237060547,16.43000030517578,2475000.0,15.644350051879883,73.36000061035156,71.3499984741211,72.66000366210938,72.7699966430664,3065200.0,64.5968017578125,39.060001373291016,38.36000061035156,39.060001373291016,38.540000915527344,32195600.0,30.955196380615234,64.5199966430664,63.540000915527344,63.900001525878906,64.04000091552734,2192400,64.04000091552734,113.06999969482422,109.55000305175781,110.02999877929688,112.87999725341797,1569300,112.87999725341797,24.56999969482422,23.850000381469727,24.06999969482422,24.510000228881836,15297200,24.510000228881836,59.54999923706055,58.189998626708984,58.189998626708984,59.16999816894531,3177600.0,55.26000213623047,53.56999969482422,52.79999923706055,53.15999984741211,53.529998779296875,16045300.0,45.982078552246094
2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,118071600.0,41.302879333496094,86.51000213623047,85.97000122070312,86.05999755859375,86.3499984741211,26061400.0,82.57684326171875,115.79000091552734,114.66000366210938,114.94999694824219,115.6500015258789,6946100.0,113.11353302001953,213.6999969482422,203.75,204.10000610351562,212.47000122070312,22867600.0,210.63412475585938,153.97999572753906,152.16000366210938,152.2899932861328,153.82000732421875,3732400.0,150.9566192626953,76.8499984741211,74.05000305175781,74.30000305175781,76.75,9945400,76.75,46.209999084472656,43.650001525878906,45.470001220703125,45.2599983215332,116479000.0,41.52003860473633,181.88999938964844,177.6999969482422,178.0,181.0399932861328,2561200,181.0399932861328,39.279998779296875,38.529998779296875,38.720001220703125,39.16999816894531,29536000.0,35.201908111572266,106.13999938964844,104.62000274658203,104.9000015258789,105.29000091552734,3888700,105.29000091552734,270.7300109863281,266.0299987792969,267.2900085449219,269.92999267578125,3116100.0,235.61721801757812,154.99000549316406,152.99000549316406,152.99000549316406,154.5500030517578,2064200.0,146.59457397460938,108.51000213623047,105.5999984741211,105.87999725341797,108.43000030517578,6918900.0,98.71932220458984,66.05999755859375,64.69000244140625,65.22000122070312,65.94000244140625,6844200.0,59.359649658203125,48.06999969482422,47.439998626708984,47.529998779296875,47.709999084472656,24165000.0,45.0018196105957,159.80999755859375,156.3300018310547,157.33999633789062,158.49000549316406,9441600.0,134.16952514648438,54.279998779296875,53.189998626708984,53.540000915527344,53.97999954223633,10898900.0,51.3755989074707,159.3300018310547,157.74000549316406,158.22999572753906,159.16000366210938,1410900.0,154.88319396972656,45.04999923706055,44.04999923706055,44.5,44.97999954223633,43376700,44.97999954223633,12.140000343322754,11.359999656677246,11.609999656677246,11.550000190734863,154066700,11.550000190734863,94.44999694824219,93.56999969482422,93.63999938964844,94.25,1370600.0,90.91144561767578,193.82000732421875,189.6199951171875,190.67999267578125,192.5,2583300.0,180.98458862304688,117.69999694824219,115.5999984741211,116.18000030517578,117.25,1521500.0,109.27354431152344,109.77999877929688,106.98999786376953,107.0,109.37999725341797,1953800,109.37999725341797,102.56999969482422,99.79000091552734,100.02999877929688,101.70999908447266,1221600.0,101.00768280029297,91.61000061035156,90.05000305175781,90.27999877929688,91.4000015258789,2009600.0,85.63638305664062,118.52999877929688,117.68000030517578,118.3499984741211,118.08000183105469,2873200.0,114.15970611572266,107.58000183105469,104.9800033569336,105.86000061035156,107.37000274658203,2734100.0,99.91075134277344,97.16999816894531,95.0999984741211,95.41999816894531,96.93000030517578,1812300.0,90.90369415283203,71.7699966430664,70.9000015258789,71.18000030517578,71.55000305175781,4317100.0,68.76314544677734,21.5,21.239999771118164,21.309999465942383,21.3700008392334,5957700.0,19.31758689880371,92.18000030517578,90.37999725341797,90.51000213623047,91.7699966430664,2530000.0,87.25150299072266,42.95000076293945,42.04999923706055,42.15999984741211,42.93000030517578,2144800,42.93000030517578,87.25,85.73999786376953,85.94000244140625,87.05999755859375,877200,87.05999755859375,33.439998626708984,32.560001373291016,32.560001373291016,33.41999816894531,5716200.0,30.605234146118164,90.58000183105469,89.18000030517578,90.47000122070312,89.91000366210938,1591200.0,85.18709564208984,68.68000030517578,67.2300033569336,67.44999694824219,68.27999877929688,2189800.0,61.171443939208984,69.48999786376953,67.77999877929688,68.05999755859375,69.23999786376953,2453300.0,65.95304107666016,100.48999786376953,98.54000091552734,98.7300033569336,99.93000030517578,2359400.0,94.71187591552734,45.13999938964844,44.16999816894531,44.29999923706055,45.029998779296875,1514500,45.029998779296875,106.25,103.4800033569336,103.7300033569336,105.7699966430664,253000,105.7699966430664,71.91000366210938,69.79000091552734,69.79000091552734,71.80000305175781,1140400.0,69.12506866455078,53.7599983215332,52.91999816894531,53.0,53.68000030517578,2407900.0,49.160518646240234,196.17999267578125,192.77999877929688,194.86000061035156,194.9600067138672,943400,194.9600067138672,111.02999877929688,108.55000305175781,109.72000122070312,110.9000015258789,1188200,110.9000015258789,82.88999938964844,81.80999755859375,82.0,82.66999816894531,3253300.0,75.83303833007812,44.400001525878906,43.4900016784668,44.20000076293945,44.369998931884766,2170800.0,43.388824462890625,14.75,14.539999961853027,14.600000381469727,14.699999809265137,7907200.0,13.19611930847168,42.25,41.13999938964844,41.189998626708984,42.189998626708984,948400,42.189998626708984,2.640000104904175,2.549999952316284,2.619999885559082,2.5799999237060547,434100,2.5799999237060547,82.25,80.51000213623047,80.51000213623047,81.02999877929688,316900,81.02999877929688,91.11000061035156,90.37999725341797,90.70999908447266,90.72000122070312,414700.0,85.92054748535156,180.27999877929688,178.80999755859375,179.0,180.19000244140625,132500,180.19000244140625,66.0,65.0999984741211,65.2699966430664,65.94000244140625,2287700,65.94000244140625,235.75,231.55999755859375,232.0,235.60000610351562,558600,235.60000610351562,89.8499984741211,88.58999633789062,88.9000015258789,89.6500015258789,1102800.0,86.92314147949219,126.08000183105469,124.7300033569336,124.7300033569336,125.19000244140625,464500,125.19000244140625,57.31999969482422,55.45000076293945,55.560001373291016,57.06999969482422,2406900.0,51.55949401855469,43.150001525878906,42.47999954223633,42.93000030517578,42.849998474121094,3446100.0,36.11802291870117,118.93000030517578,116.0,116.5,118.5,268100.0,114.88575744628906,62.18000030517578,61.16999816894531,61.29999923706055,61.939998626708984,832600,61.939998626708984,134.85000610351562,132.67999267578125,132.83999633789062,134.0399932861328,801600,134.0399932861328,28.899999618530273,28.6299991607666,28.790000915527344,28.809999465942383,2168500.0,26.069915771484375,84.10899353027344,82.52595520019531,82.59515380859375,83.7802734375,1684754.0,79.83366394042969,47.56999969482422,46.95000076293945,47.130001068115234,47.47999954223633,1023200.0,45.3490104675293,65.75,64.4000015258789,64.55000305175781,65.30999755859375,4383900.0,63.7275276184082,364.3800048828125,349.5899963378906,354.05999755859375,353.0299987792969,2500800,353.0299987792969,41.369998931884766,40.04999923706055,40.75,40.40999984741211,21062900.0,37.7333984375,113.19000244140625,111.44999694824219,112.19000244140625,112.27999877929688,9237900.0,109.19285583496094,23.34000015258789,22.59000015258789,23.18000030517578,22.6200008392334,5292900,22.6200008392334,21.989999771118164,21.3799991607666,21.8799991607666,21.479999542236328,2841100,21.479999542236328,50.4900016784668,49.220001220703125,50.06999969482422,49.36000061035156,2095600,49.36000061035156,111.33000183105469,109.37000274658203,109.75,109.75,3210600,109.46821594238281,184.77999877929688,181.3300018310547,181.8800048828125,184.6699981689453,16886600,184.6699981689453,1096.0999755859375,1073.4300537109375,1073.9300537109375,1091.52001953125,1565900,1091.52001953125,20.229999542236328,19.610000610351562,20.190000534057617,19.760000228881836,5489500.0,17.154056549072266,17.440000534057617,17.040000915527344,17.3700008392334,17.079999923706055,10097500.0,12.540861129760742,42.84000015258789,42.279998779296875,42.84000015258789,42.5099983215332,1252400,42.5099983215332,206.2100067138672,201.5,202.0500030517578,205.0500030517578,8591400,205.0500030517578,16.530000686645508,16.40999984741211,16.450000762939453,16.489999771118164,2816600.0,15.701481819152832,72.81999969482422,70.19999694824219,72.58999633789062,70.36000061035156,3588300.0,62.45747375488281,38.4900016784668,37.529998779296875,38.470001220703125,37.650001525878906,39162500.0,30.2403507232666,64.12999725341797,63.25,63.88999938964844,63.61000061035156,2610800,63.61000061035156,114.69999694824219,112.73999786376953,113.47000122070312,113.87999725341797,1451500,113.87999725341797,24.68000030517578,24.06999969482422,24.559999465942383,24.450000762939453,12832600,24.450000762939453,59.40999984741211,58.7599983215332,59.20000076293945,59.20000076293945,2966100.0,55.288021087646484,53.34000015258789,52.18000030517578,53.29999923706055,52.43000030517578,16662400.0,45.03719711303711
